year,month,season,date,river,site,month-site,category,name,latin name,biomass,amount,total_biomass,total_biomass_mgL,density_individualL
2021,Sept,summer,2/09/2021,PX,PX4,9-PX-4,Diatoms,梅尼小环藻,Cyclotella meneghiniana Kütz.,0.002,1,0.002,0.0001,272.7
2021,Sept,summer,2/09/2021,PX,PX4,9-PX-4,Diatoms,尖针杆藻,Synedra acus Kützing,0.06,1,0.06,0.0016,272.7
2021,Sept,summer,2/09/2021,PX,PX4,9-PX-4,Diatoms,小环藻,Cyclotella,0.003,2,0.006,0.0002,545.5
2021,Sept,summer,2/09/2021,PX,PX4,9-PX-4,Diatoms,双头舟形藻,Navicula dicephala Ehr. ,0.015,2,0.03,0.0008,545.5
2021,Sept,summer,2/09/2021,PX,PX4,9-PX-4,Cyanobacteria,细小平裂藻,Merismopedia minima G. Beck,0.00003,1,0.00003,0,272.7
2021,Sept,summer,2/09/2021,PX,PX4,9-PX-4,Dinophyta,坎宁顿拟多甲藻,Peridinium cunningtonnii,0.08,1,0.08,0.0022,272.7
2021,Sept,summer,2/09/2021,PX,PX4,9-PX-4,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,1,0.5,0.0136,272.7
2021,Sept,summer,2/09/2021,PX,PX4,9-PX-4,Chlorophyta,四尾栅藻,Scenedesmus quadricauda （Turp）Bréb ,0.0005,1,0.0005,0,272.7
2021,Sept,summer,2/09/2021,PX,PX4,9-PX-4,Chlorophyta,双对栅藻,Scenedesmus bijuga（Turp）Lag,0.0005,2,0.001,0,545.5
2021,Sept,summer,2/09/2021,PX,PX4,9-PX-4,Cryptophyta,卵形隐藻,Cryptomonas ovata Ehr,0.02,3,0.06,0.0016,818.2
2021,Sept,summer,2/09/2021,PX,PX4,9-PX-4,Cryptophyta,啮蚀隐藻,Cryptomonas erosa Ehr.,0.02,13,0.26,0.0071,3545.5
2021,Sept,summer,2/09/2021,PX,PX4,9-PX-4,Cryptophyta,尖尾蓝隐藻,Chroomonas acuta Uterm,0.001,11,0.011,0.0003,3000
2021,Sept,summer,2/09/2021,PX,PX4,9-PX-4,Euglena,绿裸藻,Euglena viridis Ehr,0.04,4,0.16,0.0044,1090.9
2021,Sept,summer,2/09/2021,PX,PX4,9-PX-4,Diatoms,尖针杆藻,Synedra acus Kützing,0.06,3,0.18,0.0065,1090.9
2021,Sept,summer,2/09/2021,PX,PX4,9-PX-4,Diatoms,瞳孔舟形藻,Navicula pupula Kütz.,0.02,1,0.02,0.0007,363.6
2021,Sept,summer,2/09/2021,PX,PX4,9-PX-4,Diatoms,梅尼小环藻,Cyclotella meneghiniana Kütz.,0.002,1,0.002,0.0001,363.6
2021,Sept,summer,2/09/2021,PX,PX4,9-PX-4,Diatoms,颗粒直链藻,Melosira granulata,0.007,4,0.028,0.001,1454.5
2021,Sept,summer,2/09/2021,PX,PX4,9-PX-4,Cyanobacteria,小型色球藻,Chroococcus minor （Kutz） Nag,0.00074,2,0.00148,0.0001,727.3
2021,Sept,summer,2/09/2021,PX,PX4,9-PX-4,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,1,0.0002,0,363.6
2021,Sept,summer,2/09/2021,PX,PX4,9-PX-4,Euglena,矩圆囊裸藻,Trachelomonas oblonga Lemm.,0.06,1,0.06,0.0022,363.6
2021,Sept,summer,2/09/2021,PX,PX4,9-PX-4,Euglena,绿裸藻,Euglena viridis Ehr,0.04,1,0.04,0.0015,363.6
2021,Sept,summer,2/09/2021,PX,PX5,9-PX-5,Diatoms,颗粒直链藻最窄变种,Melosira granulata var. angustissima O.F.Müll.,0.008,8,0.064,0.0023,2909.1
2021,Sept,summer,2/09/2021,PX,PX5,9-PX-5,Diatoms,梅尼小环藻,Cyclotella meneghiniana Kütz.,0.002,1,0.002,0.0001,363.6
2021,Sept,summer,2/09/2021,PX,PX5,9-PX-5,Diatoms,扁圆卵形藻,Cocconeis placentula (Ehr.)  Hust.,0.005,1,0.005,0.0002,363.6
2021,Sept,summer,2/09/2021,PX,PX5,9-PX-5,Diatoms,简单舟形藻,Navicula simplex Krassk.,0.015,2,0.03,0.0011,727.3
2021,Sept,summer,2/09/2021,PX,PX5,9-PX-5,Diatoms,双头辐节藻,Stauroneis anceps （Ehr）,0.0017,3,0.0051,0.0002,1090.9
2021,Sept,summer,2/09/2021,PX,PX5,9-PX-5,Cyanobacteria,小席藻,Phormidium tenue （Menegh）Gom,0.002,25,0.05,0.0018,9090.9
2021,Sept,summer,2/09/2021,PX,PX5,9-PX-5,Cyanobacteria,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,26,0.039,0.0014,9454.5
2021,Sept,summer,2/09/2021,PX,PX5,9-PX-5,Chlorophyta,双对栅藻,Scenedesmus bijuga（Turp）Lag,0.0005,1,0.0005,0,363.6
2021,Sept,summer,2/09/2021,PX,PX5,9-PX-5,Chlorophyta,二形栅藻,Scenedesmus dimorphus,0.0005,1,0.0005,0,363.6
2021,Sept,summer,2/09/2021,PX,PX5,9-PX-5,Chlorophyta,针形纤维藻,Ankistrodesmus acicularis (A.Br.) Korsch.,0.002,1,0.002,0.0001,363.6
2021,Sept,summer,2/09/2021,PX,PX5,9-PX-5,Chlorophyta,实球藻,Pandorina morum (Müll.) Bory.,0.04,1,0.04,0.0015,363.6
2021,Sept,summer,2/09/2021,PX,PX5,9-PX-5,Chlorophyta,单角盘星藻,Pediastrum simplex (Mey.) Lemm.,0.002,1,0.002,0.0001,363.6
2021,Sept,summer,2/09/2021,PX,PX5,9-PX-5,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,6,0.0012,0,2181.8
2021,Sept,summer,2/09/2021,PX,PX5,9-PX-5,Cryptophyta,啮蚀隐藻,Cryptomonas erosa Ehr.,0.02,20,0.4,0.0145,7272.7
2021,Sept,summer,2/09/2021,PX,PX5,9-PX-5,Cryptophyta,尖尾蓝隐藻,Chroomonas acuta Uterm,0.001,17,0.017,0.0006,6181.8
2021,Sept,summer,2/09/2021,PX,PX5,9-PX-5,Diatoms,小环藻,Cyclotella,0.003,4,0.012,0.0004,1454.5
2021,Sept,summer,2/09/2021,PX,PX5,9-PX-5,Diatoms,尖布纹藻,Gyrosigma acuminatum (Kütz.) Rabenhorst,0.05,1,0.05,0.0018,363.6
2021,Sept,summer,2/09/2021,PX,PX5,9-PX-5,Diatoms,双头辐节藻,Stauroneis anceps （Ehr）,0.0017,2,0.0034,0.0001,727.3
2021,Sept,summer,2/09/2021,PX,PX5,9-PX-5,Diatoms,颗粒直链藻最窄变种,Melosira granulata var. angustissima O.F.Müll.,0.008,6,0.048,0.0017,2181.8
2021,Sept,summer,2/09/2021,PX,PX5,9-PX-5,Cyanobacteria,小型色球藻,Chroococcus minor （Kutz） Nag,0.00074,2,0.00148,0.0001,727.3
2021,Sept,summer,2/09/2021,PX,PX5,9-PX-5,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,3,0.0006,0,1090.9
2021,Sept,summer,2/09/2021,PX,PX5,9-PX-5,Chlorophyta,双对栅藻,Scenedesmus bijuga（Turp）Lag,0.0005,2,0.001,0,727.3
2021,Sept,summer,2/09/2021,PX,PX5,9-PX-5,Chlorophyta,针形纤维藻,Ankistrodesmus acicularis (A.Br.) Korsch.,0.002,1,0.002,0.0001,363.6
2021,Sept,summer,2/09/2021,PX,PX5,9-PX-5,Chlorophyta,四角十字藻,Crucigenia puadrata Morren,0.001,1,0.001,0,363.6
2021,Sept,summer,2/09/2021,PX,PX5,9-PX-5,Chlorophyta,四尾栅藻,Scenedesmus quadricauda （Turp）Bréb ,0.0005,1,0.0005,0,363.6
2021,Sept,summer,2/09/2021,PX,PX5,9-PX-5,Euglena,矩圆囊裸藻,Trachelomonas oblonga Lemm.,0.06,1,0.06,0.0022,363.6
2021,Sept,summer,2/09/2021,PX,PX5,9-PX-5,Cryptophyta,啮蚀隐藻,Cryptomonas erosa Ehr.,0.02,12,0.24,0.0087,4363.6
2021,Sept,summer,2/09/2021,PX,PX5,9-PX-5,Cryptophyta,尖尾蓝隐藻,Chroomonas acuta Uterm,0.001,11,0.011,0.0004,4000
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Diatoms,最小舟形藻,Navicula minima Grun.,0.015,2,0.03,0.0016,1090.9
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Diatoms,双头辐节藻,Stauroneis anceps （Ehr）,0.0017,1,0.0017,0.0001,545.5
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Diatoms,双头舟形藻,Navicula dicephala Ehr. ,0.015,2,0.03,0.0016,1090.9
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Diatoms,中型脆杆藻,Fragilaria intermedia (Grun.)  Grun.,0.01,2,0.02,0.0011,1090.9
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Diatoms,小环藻,Cyclotella,0.003,3,0.009,0.0005,1636.4
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Diatoms,尖针杆藻,Synedra acus Kützing,0.06,4,0.24,0.0131,2181.8
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Diatoms,颗粒直链藻最窄变种,Melosira granulata var. angustissima O.F.Müll.,0.008,7,0.056,0.0031,3818.2
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Cyanobacteria,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,13,0.0195,0.0011,7090.9
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Cyanobacteria,小席藻,Phormidium tenue （Menegh）Gom,0.002,39,0.078,0.0043,21272.7
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Cyanobacteria,细小平裂藻,Merismopedia minima G. Beck,0.00003,2,0.00006,0,1090.9
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Cyanobacteria,小型色球藻,Chroococcus minor （Kutz） Nag,0.00074,4,0.00296,0.0002,2181.8
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Chlorophyta,镰形纤维藻,Ankistrodesmus falcatus(Corda) Ralfs,0.002,2,0.004,0.0002,1090.9
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Chlorophyta,爪哇栅藻,Scenedesmus javaensis Chodat,0.0005,1,0.0005,0,545.5
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Chlorophyta,双对栅藻,Scenedesmus bijuga（Turp）Lag,0.0005,4,0.002,0.0001,2181.8
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Chlorophyta,实球藻,Pandorina morum (Müll.) Bory.,0.04,1,0.04,0.0022,545.5
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,5,0.001,0.0001,2727.3
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Chlorophyta,四角十字藻,Crucigenia puadrata Morren,0.001,2,0.002,0.0001,1090.9
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Chlorophyta,小空星藻,Coelastrum microporum Nägeli,0.003,2,0.006,0.0003,1090.9
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Chlorophyta,二形栅藻,Scenedesmus dimorphus,0.0005,1,0.0005,0,545.5
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,2,1,0.0545,1090.9
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Dinophyta,坎宁顿拟多甲藻,Peridinium cunningtonnii,0.08,2,0.16,0.0087,1090.9
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Euglena,绿裸藻,Euglena viridis Ehr,0.04,4,0.16,0.0087,2181.8
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Cryptophyta,卵形隐藻,Cryptomonas ovata Ehr,0.02,7,0.14,0.0076,3818.2
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Cryptophyta,啮蚀隐藻,Cryptomonas erosa Ehr.,0.02,84,1.68,0.0916,45818.2
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Cryptophyta,尖尾蓝隐藻,Chroomonas acuta Uterm,0.001,24,0.024,0.0013,13090.9
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Diatoms,双头辐节藻,Stauroneis anceps （Ehr）,0.0017,2,0.0034,0.0002,1454.5
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Diatoms,简单舟形藻,Navicula simplex Krassk.,0.015,1,0.015,0.0011,727.3
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Diatoms,尖针杆藻,Synedra acus Kützing,0.06,1,0.06,0.0044,727.3
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Diatoms,中型脆杆藻,Fragilaria intermedia (Grun.)  Grun.,0.01,1,0.01,0.0007,727.3
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Cyanobacteria,小型色球藻,Chroococcus minor （Kutz） Nag,0.00074,3,0.00222,0.0002,2181.8
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Cyanobacteria,细小平裂藻,Merismopedia minima G. Beck,0.00003,2,0.00006,0,1454.5
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Cyanobacteria,小席藻,Phormidium tenue （Menegh）Gom,0.002,24,0.048,0.0035,17454.5
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Cyanobacteria,普通念珠藻,Nostoc communes vauch.,0.02,32,0.64,0.0465,23272.7
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,10,0.002,0.0001,7272.7
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Chlorophyta,二形栅藻,Scenedesmus dimorphus,0.0005,1,0.0005,0,727.3
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Chlorophyta,实球藻,Pandorina morum (Müll.) Bory.,0.04,1,0.04,0.0029,727.3
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Chlorophyta,镰形纤维藻,Ankistrodesmus falcatus(Corda) Ralfs,0.002,1,0.002,0.0001,727.3
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Chlorophyta,简单衣藻,Chlamydomonas simplex Pasch.,0.01,2,0.02,0.0015,1454.5
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Chlorophyta,四角十字藻,Crucigenia puadrata Morren,0.001,5,0.005,0.0004,3636.4
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Chlorophyta,双对栅藻,Scenedesmus bijuga（Turp）Lag,0.0005,2,0.001,0.0001,1454.5
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,1,0.5,0.0364,727.3
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Euglena,绿裸藻,Euglena viridis Ehr,0.04,5,0.2,0.0145,3636.4
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Cryptophyta,啮蚀隐藻,Cryptomonas erosa Ehr.,0.02,58,1.16,0.0844,42181.8
2021,Sept,summer,2/09/2021,PX,PX6,9-PX-6,Cryptophyta,尖尾蓝隐藻,Chroomonas acuta Uterm,0.001,13,0.013,0.0009,9454.5
2021,May,spring,10/05/2021,PX,PX4,5-PX-4,Diatoms,谷皮菱形藻,Nitzschia palea (Kütz.)  W. Smith,0.01,1,0.01,0.000909091,909.1
2021,May,spring,10/05/2021,PX,PX4,5-PX-4,Diatoms,变异直链藻,Melosira varians Ag.,0.006,3,0.018,0.001636364,2727.3
2021,May,spring,10/05/2021,PX,PX4,5-PX-4,Diatoms,肘状针杆藻,Synedra ulna Ehrenberg ,0.04,1,0.04,0.003636364,909.1
2021,May,spring,10/05/2021,PX,PX4,5-PX-4,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,418,209,19,380000
2021,May,spring,10/05/2021,PX,PX4,5-PX-4,Cryptophyta,卵形隐藻,Cryptomonas ovata Ehr,0.02,3,0.06,0.005454545,2727.3
2021,May,spring,10/05/2021,PX,PX4,5-PX-4,Cyanobacteria,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,1695,2.5425,0.231136364,1540909.1
2021,May,spring,10/05/2021,PX,PX4,5-PX-4,Cyanobacteria,水华微囊藻,Microcystis flos-aquae (Wittr.) Kirchn. ,0.0005,18,0.009,0.000818182,16363.6
2021,May,spring,10/05/2021,PX,PX4,5-PX-4,Cyanobacteria,小席藻,Phormidium tenue （Menegh）Gom,0.002,8,0.016,0.001454545,7272.7
2021,May,spring,10/05/2021,PX,PX4,5-PX-4,Cyanobacteria,水华束丝藻,Aphanizomenon flos-aquae （L） Ralfs,0.02,181,3.62,0.329090909,164545.5
2021,May,spring,10/05/2021,PX,PX4,5-PX-4,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,5,0.001,9.09E-05,4545.5
2021,May,spring,10/05/2021,PX,PX4,5-PX-4,Chlorophyta,湖生四胞藻,Tetraspora lacustris Emm,0.00075,3,0.00225,0.000204545,2727.3
2021,May,spring,10/05/2021,PX,PX4,5-PX-4,Chlorophyta,镰形纤维藻,Ankistrodesmus falcatus(Corda) Ralfs,0.002,2,0.004,0.000363636,1818.2
2021,May,spring,10/05/2021,PX,PX5,5-PX-5,Diatoms,最小舟形藻,Navicula minima Grun.,0.015,1,0.015,0.001363636,909.1
2021,May,spring,10/05/2021,PX,PX5,5-PX-5,Diatoms,肘状针杆藻,Synedra ulna Ehrenberg ,0.04,5,0.2,0.018181818,4545.5
2021,May,spring,10/05/2021,PX,PX5,5-PX-5,Diatoms,双头舟形藻,Navicula dicephala Ehr. ,0.015,1,0.015,0.001363636,909.1
2021,May,spring,10/05/2021,PX,PX5,5-PX-5,Diatoms,尖针杆藻,Synedra acus Kützing,0.06,2,0.12,0.010909091,1818.2
2021,May,spring,10/05/2021,PX,PX5,5-PX-5,Diatoms,钝脆杆藻,Fragilaria capucina Desm.,0.01,5,0.05,0.004545455,4545.5
2021,May,spring,10/05/2021,PX,PX5,5-PX-5,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,368,184,16.72727273,334545.5
2021,May,spring,10/05/2021,PX,PX5,5-PX-5,Cryptophyta,啮蚀隐藻,Cryptomonas erosa Ehr.,0.02,4,0.08,0.007272727,3636.4
2021,May,spring,10/05/2021,PX,PX5,5-PX-5,Cyanobacteria,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,2628,3.942,0.358363636,2389090.9
2021,May,spring,10/05/2021,PX,PX5,5-PX-5,Cyanobacteria,小席藻,Phormidium tenue （Menegh）Gom,0.002,6,0.012,0.001090909,5454.5
2021,May,spring,10/05/2021,PX,PX5,5-PX-5,Cyanobacteria,水华束丝藻,Aphanizomenon flos-aquae （L） Ralfs,0.02,78,1.56,0.141818182,70909.1
2021,May,spring,10/05/2021,PX,PX5,5-PX-5,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,3,0.0006,5.45E-05,2727.3
2021,May,spring,10/05/2021,PX,PX5,5-PX-5,Chlorophyta,湖生四胞藻,Tetraspora lacustris Emm,0.00075,1,0.00075,6.82E-05,909.1
2021,May,spring,10/05/2021,PX,PX5,5-PX-5,Chlorophyta,镰形纤维藻,Ankistrodesmus falcatus(Corda) Ralfs,0.002,3,0.006,0.000545455,2727.3
2021,May,spring,10/05/2021,PX,PX5,5-PX-5,Chlorophyta,小新月藻,Closterium venus Kutz,0.08,1,0.08,0.007272727,909.1
2021,May,spring,10/05/2021,PX,PX6,5-PX-6,Diatoms,尖针杆藻,Synedra acus Kützing,0.06,1,0.06,0.005454545,909.1
2021,May,spring,10/05/2021,PX,PX6,5-PX-6,Diatoms,具星小环藻,Cyclotella stelligera Cl.et Grun,0.00125,1,0.00125,0.000113636,909.1
2021,May,spring,10/05/2021,PX,PX6,5-PX-6,Diatoms,梅尼小环藻,Cyclotella meneghiniana Kütz.,0.002,1,0.002,0.000181818,909.1
2021,May,spring,10/05/2021,PX,PX6,5-PX-6,Diatoms,颗粒直链藻,Melosira granulata,0.007,5,0.035,0.003181818,4545.5
2021,May,spring,10/05/2021,PX,PX6,5-PX-6,Diatoms,广缘小环藻,Cyclotella bodonica Eulenst.,0.007,1,0.007,0.000636364,909.1
2021,May,spring,10/05/2021,PX,PX6,5-PX-6,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,2,1,0.090909091,1818.2
2021,May,spring,10/05/2021,PX,PX6,5-PX-6,Cyanobacteria,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,9,0.0135,0.001227273,8181.8
2021,May,spring,10/05/2021,PX,PX6,5-PX-6,Cyanobacteria,水华束丝藻,Aphanizomenon flos-aquae （L） Ralfs,0.02,31,0.62,0.056363636,28181.8
2021,May,spring,10/05/2021,PX,PX6,5-PX-6,Chlorophyta,小新月藻,Closterium venus Kutz,0.08,5,0.4,0.036363636,4545.5
2021,May,spring,10/05/2021,PX,PX6,5-PX-6,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,17,0.0034,0.000309091,15454.5
2021,May,spring,10/05/2021,PX,PX6,5-PX-6,Chlorophyta,镰形纤维藻,Ankistrodesmus falcatus(Corda) Ralfs,0.002,7,0.014,0.001272727,6363.6
2021,May,spring,10/05/2021,PX,PX6,5-PX-6,Chlorophyta,美丽鼓藻,Cosmarium formosulum Hoff.,0.005,2,0.01,0.000909091,1818.2
2021,May,spring,10/05/2021,PX,PX6,5-PX-6,Chlorophyta,四尾栅藻,Scenedesmus quadricauda （Turp）Bréb ,0.0005,1,0.0005,4.55E-05,909.1
2021,May,spring,10/05/2021,PX,PX6,5-PX-6,Chlorophyta,四角十字藻,Crucigenia puadrata Morren,0.001,3,0.003,0.000272727,2727.3
2021,May,spring,11/05/2021,PX,PX4,5-PX-4,Diatoms,小环藻,Cyclotella,0.003,1,0.003,0.000272727,909.1
2021,May,spring,11/05/2021,PX,PX4,5-PX-4,Diatoms,肘状针杆藻,Synedra ulna Ehrenberg ,0.04,2,0.08,0.007272727,1818.2
2021,May,spring,11/05/2021,PX,PX4,5-PX-4,Diatoms,双头辐节藻,Stauroneis anceps （Ehr）,0.0017,1,0.0017,0.000154545,909.1
2021,May,spring,11/05/2021,PX,PX4,5-PX-4,Diatoms,颗粒直链藻,Melosira granulata,0.007,4,0.028,0.002545455,3636.4
2021,May,spring,11/05/2021,PX,PX4,5-PX-4,Diatoms,简单舟形藻,Navicula simplex Krassk.,0.015,2,0.03,0.002727273,1818.2
2021,May,spring,11/05/2021,PX,PX4,5-PX-4,Diatoms,扁圆卵形藻,Cocconeis placentula (Ehr.)  Hust.,0.005,2,0.01,0.000909091,1818.2
2021,May,spring,11/05/2021,PX,PX4,5-PX-4,Diatoms,尖布纹藻,Gyrosigma acuminatum (Kütz.) Rabenhorst,0.05,1,0.05,0.004545455,909.1
2021,May,spring,11/05/2021,PX,PX4,5-PX-4,Diatoms,广缘小环藻,Cyclotella bodonica Eulenst.,0.007,1,0.007,0.000636364,909.1
2021,May,spring,11/05/2021,PX,PX4,5-PX-4,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,1004,502,45.63636364,912727.3
2021,May,spring,11/05/2021,PX,PX4,5-PX-4,Cyanobacteria,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,2534,3.801,0.345545455,2303636.4
2021,May,spring,11/05/2021,PX,PX4,5-PX-4,Cyanobacteria,水华束丝藻,Aphanizomenon flos-aquae （L） Ralfs,0.02,48,0.96,0.087272727,43636.4
2021,May,spring,11/05/2021,PX,PX5,5-PX-5,Diatoms,尖针杆藻,Synedra acus Kützing,0.06,19,1.14,0.103636364,17272.7
2021,May,spring,11/05/2021,PX,PX5,5-PX-5,Diatoms,变异直链藻,Melosira varians Ag.,0.006,6,0.036,0.003272727,5454.5
2021,May,spring,11/05/2021,PX,PX5,5-PX-5,Diatoms,梅尼小环藻,Cyclotella meneghiniana Kütz.,0.002,3,0.006,0.000545455,2727.3
2021,May,spring,11/05/2021,PX,PX5,5-PX-5,Diatoms,双头辐节藻,Stauroneis anceps （Ehr）,0.0017,1,0.0017,0.000154545,909.1
2021,May,spring,11/05/2021,PX,PX5,5-PX-5,Diatoms,中型脆杆藻,Fragilaria intermedia (Grun.)  Grun.,0.01,2,0.02,0.001818182,1818.2
2021,May,spring,11/05/2021,PX,PX5,5-PX-5,Diatoms,钝脆杆藻,Fragilaria capucina Desm.,0.01,5,0.05,0.004545455,4545.5
2021,May,spring,11/05/2021,PX,PX5,5-PX-5,Diatoms,肘状针杆藻,Synedra ulna Ehrenberg ,0.04,1,0.04,0.003636364,909.1
2021,May,spring,11/05/2021,PX,PX5,5-PX-5,Diatoms,颗粒直链藻最窄变种,Melosira granulata var. angustissima O.F.Müll.,0.008,7,0.056,0.005090909,6363.6
2021,May,spring,11/05/2021,PX,PX5,5-PX-5,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,560,280,25.45454545,509090.9
2021,May,spring,11/05/2021,PX,PX5,5-PX-5,Cyanobacteria,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,2572,3.858,0.350727273,2338181.8
2021,May,spring,11/05/2021,PX,PX5,5-PX-5,Cyanobacteria,水华束丝藻,Aphanizomenon flos-aquae （L） Ralfs,0.02,92,1.84,0.167272727,83636.4
2021,May,spring,11/05/2021,PX,PX5,5-PX-5,Chlorophyta,小新月藻,Closterium venus Kutz,0.08,1,0.08,0.007272727,909.1
2021,May,spring,11/05/2021,PX,PX5,5-PX-5,Chlorophyta,小球藻,Chlorella vulgaris Beij.,0.0002,6,0.0012,0.000109091,5454.5
2021,May,spring,11/05/2021,PX,PX5,5-PX-5,Chlorophyta,镰形纤维藻,Ankistrodesmus falcatus(Corda) Ralfs,0.002,2,0.004,0.000363636,1818.2
2021,May,spring,11/05/2021,PX,PX6,5-PX-6,Diatoms,尖针杆藻,Synedra acus Kützing,0.06,1,0.06,0.005454545,909.1
2021,May,spring,11/05/2021,PX,PX6,5-PX-6,Diatoms,具星小环藻,Cyclotella stelligera Cl.et Grun,0.00125,1,0.00125,0.000113636,909.1
2021,May,spring,11/05/2021,PX,PX6,5-PX-6,Diatoms,梅尼小环藻,Cyclotella meneghiniana Kütz.,0.002,3,0.006,0.000545455,2727.3
2021,May,spring,11/05/2021,PX,PX6,5-PX-6,Diatoms,扁圆卵形藻,Cocconeis placentula (Ehr.)  Hust.,0.005,2,0.01,0.000909091,1818.2
2021,May,spring,11/05/2021,PX,PX6,5-PX-6,Diatoms,小环藻,Cyclotella,0.003,3,0.009,0.000818182,2727.3
2021,May,spring,11/05/2021,PX,PX6,5-PX-6,Diatoms,钝脆杆藻,Fragilaria capucina Desm.,0.01,1,0.01,0.000909091,909.1
2021,May,spring,11/05/2021,PX,PX6,5-PX-6,Diatoms,双对栅藻,Scenedesmus bijuga（Turp）Lag,0.0005,2,0.001,9.09E-05,1818.2
2021,May,spring,11/05/2021,PX,PX6,5-PX-6,Diatoms,谷皮菱形藻,Nitzschia palea (Kütz.)  W. Smith,0.01,1,0.01,0.000909091,909.1
2021,May,spring,11/05/2021,PX,PX6,5-PX-6,Dinophyta,飞燕角甲藻,Ceratium hirundinella (Müll.) Schr.,0.5,8,4,0.363636364,7272.7
2021,May,spring,11/05/2021,PX,PX6,5-PX-6,Cyanobacteria,卷曲鱼腥藻,Anabaena circinalis Rabenh.,0.0015,88,0.132,0.012,80000
